96.6	74.	133.9	55.7	44.7	94.2	167.1	37.8	138.9	64.4	142.1	97.8	86.4	138.2	6.9	27.	103.6	72.6	61.3	73.3	15.9	107.2	100.	73.8	50.6	105.4	153.4	111.3	51.1	122.5	95.4	150.7	20.9	66.5	79.5	4.9	77.8	158.4	63.	151.7	20.7	67.9	132.8	72.3	153.3	109.9	49.	143.4	125.9	33.8	118.7	67.	0.0	64.1	38.3	116.	52.8	66.6	69.7	129.7	64.4	34.4	83.3	131.3	103.9	21.1	135.4	17.	50.9
139.	161.8	232.1	116.8	106.8	183.7	255.6	94.1	218.8	49.8	235.9	178.7	128.	234.3	57.3	75.6	133.5	150.3	76.1	90.4	75.6	215.2	66.9	62.5	68.8	197.1	123.1	149.	22.9	204.4	173.	241.	66.2	82.3	219.1	62.5	110.	246.9	145.5	146.4	82.7	21.5	123.7	154.7	122.8	180.8	111.2	152.	219.4	92.6	170.2	38.5	64.1	0.0	41.	221.	104.6	237.	125.2	147.4	36.7	43.5	125.1	128.8	140.8	81.	122.3	69.	113.1
133.6	106.7	189.1	88.3	77.4	128.6	206.1	72.	182.9	66.8	186.4	122.5	93.3	184.8	32.6	38.9	129.6	96.9	72.2	55.8	43.6	167.3	65.9	39.9	34.2	139.2	119.2	145.2	19.9	156.7	120.	202.6	26.6	78.5	106.3	38.2	75.4	197.4	93.4	123.8	56.3	56.2	145.	102.8	119.1	114.1	81.7	194.	174.4	68.	119.6	31.3	38.2	41.	0.0	150.4	63.5	96.6	104.1	112.2	66.5	39.6	90.4	143.5	136.9	51.5	101.7	50.7	83.6
33.9	65.6	17.9	65.2	76.2	25.1	47.7	82.4	64.9	126.2	28.	191.5	208.7	22.7	122.	126.9	63.	137.8	97.6	208.9	111.4	53.9	259.2	210.7	185.7	40.9	295.6	35.1	194.3	46.3	151.9	49.4	130.9	96.7	131.9	118.1	201.6	40.3	100.7	309.5	97.1	200.	110.4	107.2	305.9	232.2	76.3	96.5	10.4	85.1	241.	206.7	115.8	220.6	150.4	0.0	145.4	113.5	54.4	260.8	189.1	131.1	205.6	102.6	53.	106.1	276.3	109.8	75.6
134.7	97.8	186.7	80.3	69.4	123.6	203.7	72.6	186.	116.7	183.9	60.5	34.8	182.4	52.6	28.1	169.8	41.7	109.8	48.1	39.5	131.9	93.6	63.3	36.4	131.1	132.6	151.	82.6	168.2	64.6	205.8	41.4	115.	59.3	57.	28.3	195.	72.5	123.5	57.6	116.8	184.3	80.7	141.2	58.3	73.7	205.2	171.9	68.6	67.1	73.7	52.9	104.4	64.2	145.6	0.0	62.6	103.6	79.9	116.8	86.8	31.3	182.6	148.4	44.4	113.3	65.2	75.6
119.5	49.9	130.1	62.3	51.9	98.3	142.6	71.	243.	188.1	122.9	48.8	88.4	122.2	69.2	58.4	226.8	29.9	123.8	110.9	53.	75.9	218.5	119.	92.6	76.8	245.3	140.9	111.	152.3	37.9	262.8	71.	129.	17.9	70.8	86.6	133.1	12.8	253.7	67.3	199.	250.3	18.1	255.6	102.5	49.8	270.1	115.2	67.9	114.1	117.6	66.7	194.6	96.9	113.4	62.7	0.0	88.6	134.3	185.4	100.8	86.1	248.6	149.3	48.	226.	79.	48.7
38.6	44.5	72.3	31.3	41.7	31.6	100.2	35.	88.2	84.6	80.5	137.9	136.6	76.6	75.8	80.8	69.2	108.	54.9	136.4	65.3	53.2	194.6	137.7	113.7	44.1	234.	58.4	117.9	70.2	126.9	83.2	84.8	54.9	106.9	72.	130.5	91.4	75.8	248.	50.9	117.3	121.4	82.3	244.4	176.3	44.7	113.8	64.3	38.1	185.	133.8	69.7	125.2	104.3	54.4	104.1	88.5	0.0	204.9	101.2	78.3	132.9	118.1	61.7	61.2	214.7	63.7	45.6
225.7	197.9	273.1	161.4	150.4	234.2	290.1	153.2	272.5	208.5	270.4	104.6	51.8	268.8	125.4	102.3	256.2	105.	199.	57.7	119.9	241.1	93.6	87.3	80.	233.2	73.7	247.2	125.6	254.6	118.6	292.3	106.9	204.2	121.1	131.	51.5	281.4	146.3	52.1	138.1	190.8	270.7	151.9	79.	31.9	154.7	291.6	258.4	149.2	23.4	110.7	129.8	148.1	112.5	260.7	79.9	134.4	201.9	0.0	205.8	153.1	54.3	269.	244.7	124.8	53.1	144.	156.6
108.6	145.9	200.4	99.5	95.1	120.2	223.9	80.1	146.6	16.4	204.2	171.5	150.5	202.6	65.1	88.7	103.1	143.1	45.9	121.	79.5	206.5	102.8	94.4	99.5	179.3	159.1	118.6	52.1	130.1	165.8	209.3	80.6	51.8	211.9	59.5	140.3	215.3	136.7	210.9	73.5	16.1	92.	146.	158.8	178.2	99.8	116.7	187.8	78.6	187.	69.9	64.4	36.7	66.5	189.3	116.7	229.8	101.3	206.8	0.0	30.3	147.4	96.6	110.4	84.7	157.6	56.6	102.
97.2	95.7	146.6	73.5	65.8	108.3	208.3	51.	135.2	30.3	188.5	141.6	120.4	153.9	35.1	58.8	90.2	106.7	35.5	95.4	49.5	129.2	101.8	79.5	73.9	121.	159.5	107.3	43.2	118.8	136.	147.	50.6	41.7	113.6	29.5	109.4	199.6	97.1	212.6	44.1	35.9	107.4	106.4	159.4	143.9	70.5	118.7	141.6	49.5	152.7	61.	34.4	43.5	39.6	131.2	86.6	100.7	78.3	152.4	30.3	0.0	117.3	105.9	98.2	54.6	146.2	27.3	72.6
169.9	123.8	217.2	106.9	96.	150.2	234.2	103.4	216.6	147.7	214.5	64.4	3.9	212.9	83.3	58.8	200.4	59.4	140.8	40.1	70.1	157.	90.8	71.8	56.9	156.4	114.8	191.4	103.6	198.8	75.8	236.4	72.2	146.1	77.4	87.7	15.	225.5	96.	97.	88.3	144.7	214.8	104.1	120.1	27.4	100.3	235.8	202.5	99.4	36.6	93.9	83.7	125.1	90.4	204.8	31.2	86.1	132.9	54.3	147.9	117.5	0.0	213.1	188.8	74.8	93.8	96.	102.2
86.5	195.3	108.1	145.4	165.1	118.	145.3	131.1	67.8	82.9	138.8	232.9	216.1	133.6	132.2	154.	48.1	204.5	74.3	206.	142.4	171.	212.6	207.8	182.4	146.6	277.2	67.5	141.8	67.2	227.2	89.6	152.6	68.4	273.3	126.6	208.9	151.8	192.4	306.6	132.4	108.2	7.8	201.7	273.2	239.6	170.3	25.6	112.5	131.7	248.4	186.2	131.1	128.8	143.	102.6	182.1	291.2	118.1	268.2	96.7	105.8	213.	0.0	57.7	147.6	273.4	115.6	172.2
29.8	104.9	62.7	92.2	103.1	61.6	93.1	85.	39.	93.1	80.9	203.3	195.5	71.6	106.	123.5	11.	174.9	64.7	190.1	111.3	100.2	237.3	191.9	155.	84.9	276.8	20.9	140.6	26.9	197.6	57.4	124.7	62.2	243.7	100.4	188.4	93.6	136.3	290.7	94.6	126.4	61.6	142.8	287.1	219.	105.5	54.6	63.1	88.2	227.8	158.4	103.9	140.9	137.	53.	148.4	149.2	61.7	247.6	110.4	98.2	192.4	57.8	0.0	114.	257.4	88.7	106.
93.2	59.6	124.2	41.3	30.4	84.5	151.7	30.6	143.7	84.6	132.	81.9	78.1	128.5	23.8	27.3	114.9	56.8	77.7	82.9	10.3	92.8	111.4	85.2	60.3	92.	170.2	113.3	65.6	124.5	79.5	142.4	32.3	82.9	60.9	25.2	70.9	143.	42.	161.4	20.2	88.2	149.6	51.3	180.5	101.6	34.6	171.	116.2	26.6	110.4	81.5	21.1	81.	51.9	106.3	44.4	48.	61.2	124.3	84.7	54.7	74.7	147.9	113.9	0.0	145.1	33.4	36.6
241.2	213.4	288.6	194.4	181.7	249.7	305.6	177.2	288.	193.1	285.9	163.7	91.5	284.3	131.2	120.9	271.7	152.	208.6	65.1	136.	266.8	56.2	61.8	83.6	248.7	20.6	262.7	104.1	270.1	176.3	307.8	112.6	213.9	203.	136.8	90.2	296.9	197.1	25.3	150.8	143.	280.4	206.4	25.8	81.7	188.4	301.3	273.9	173.2	73.3	86.9	135.6	122.2	101.7	276.2	113.3	220.9	217.4	52.7	157.6	146.2	93.9	278.7	260.2	145.1	0.0	149.8	190.3
86.	70.8	127.9	49.9	40.9	88.1	171.3	30.1	123.7	54.7	136.1	110.2	98.8	132.2	18.1	39.8	88.3	85.	45.7	87.	28.3	104.3	113.7	87.5	64.3	99.4	178.5	96.1	63.1	107.3	107.8	135.4	34.6	51.	91.9	12.5	90.2	147.8	72.	192.5	17.2	62.6	117.3	81.2	188.8	122.3	45.6	127.9	119.9	26.7	131.1	79.	17.	68.9	50.7	110.	65.2	79.	63.7	143.9	56.2	27.	95.7	115.8	88.7	33.4	149.5	0.0	47.7
76.5	23.2	93.	15.6	7.1	54.9	116.3	28.2	130.2	97.1	96.6	96.2	105.8	95.1	55.7	60.2	113.2	67.8	87.	115.8	43.9	56.3	173.6	117.2	93.1	55.2	209.9	97.8	97.6	109.2	86.5	119.9	64.3	92.3	66.5	54.2	102.7	107.6	35.9	223.8	34.9	108.4	173.3	45.2	220.2	128.9	2.2	190.1	84.3	26.3	139.2	113.5	50.8	113.1	84.	75.1	75.6	48.7	45.7	156.6	101.8	72.6	102.2	171.6	106.	36.5	190.6	47.7	0.0
